_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831005804,false,finalized,5,11/20/2015 20:45:19,pass,0.6255,It is first down and 10. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005805,false,finalized,5,11/20/2015 22:37:45,pass,1.0,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005806,false,finalized,5,11/19/2015 02:13:24,pass,0.4135,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005807,false,finalized,5,11/19/2015 09:13:37,pass,0.8187,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005808,false,finalized,5,11/20/2015 20:18:56,pass,1.0,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005809,false,finalized,5,11/19/2015 20:19:09,pass,0.7928,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005810,false,finalized,5,11/18/2015 21:58:18,pass,1.0,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005811,false,finalized,5,11/19/2015 15:50:24,pass,0.6117,It is first down and 10. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005812,false,finalized,5,11/21/2015 08:42:51,pass,0.5964,It is first down and 10. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005813,false,finalized,5,11/19/2015 13:41:34,pass,1.0,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005814,false,finalized,5,11/19/2015 04:07:21,pass,0.6061,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005815,false,finalized,5,11/20/2015 12:53:11,Don't know / it depends,0.7878, You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005816,false,finalized,5,11/20/2015 09:22:24,pass,1.0,It is first down and 10. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005817,false,finalized,5,11/20/2015 16:36:44,pass,0.5944,It is first down and 10. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005818,false,finalized,5,11/20/2015 20:33:51,run,0.4167,It is first down and 10. The ball is on your 45 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005819,false,finalized,5,11/19/2015 07:00:29,run,0.8025,It is first down and 10. The ball is on your 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005820,false,finalized,5,11/19/2015 10:47:23,kick a field goal,0.5913,It is first down and 10. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005821,false,finalized,5,11/20/2015 23:58:22,pass,0.5898,It is first down and 10. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005822,false,finalized,5,11/20/2015 19:10:50,pass,0.5888,It is first down and 10. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005823,false,finalized,5,11/18/2015 22:01:19,pass,0.5915,It is first down and 10. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005824,false,finalized,5,11/21/2015 13:04:58,pass,0.4034,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005825,false,finalized,5,11/18/2015 21:52:34,pass,0.767,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005826,false,finalized,5,11/19/2015 17:05:43,run,0.4078,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005827,false,finalized,5,11/20/2015 13:35:00,pass,1.0,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005828,false,finalized,5,11/21/2015 04:58:47,pass,0.5808,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005829,false,finalized,5,11/19/2015 19:23:48,run,0.5946,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005830,false,finalized,5,11/20/2015 19:10:02,pass,0.8245,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005831,false,finalized,5,11/21/2015 18:25:45,pass,0.6107,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005832,false,finalized,5,11/20/2015 18:20:26,pass,0.821,It is first down and 10. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005833,false,finalized,5,11/20/2015 19:20:52,pass,1.0,It is first down and 10. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005834,false,finalized,5,11/21/2015 12:23:56,pass,0.575,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005835,false,finalized,5,11/20/2015 19:58:33,run,0.6055,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005836,false,finalized,5,11/20/2015 20:00:24,run,0.436,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005837,false,finalized,5,11/19/2015 01:12:02,run,0.6195,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005838,false,finalized,5,11/20/2015 13:34:29,run,1.0,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005839,false,finalized,5,11/21/2015 03:54:57,run,0.6055,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005840,false,finalized,5,11/19/2015 05:15:13,run,0.8051,It is first down and 10. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005841,false,finalized,5,11/20/2015 19:04:03,pass,0.8161,It is first down and 10. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005842,false,finalized,5,11/18/2015 22:39:33,run,1.0,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005843,false,finalized,5,11/21/2015 16:34:40,run,0.6202,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005844,false,finalized,5,11/21/2015 19:23:06,run,0.7842, You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005845,false,finalized,5,11/19/2015 10:21:43,run,0.6061,It is first down and 10. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005846,false,finalized,5,11/19/2015 01:46:41,pass,0.6042,It is first down and 10. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005847,false,finalized,5,11/18/2015 23:39:00,run,0.598,It is first down and 10. The ball is on your 45 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005848,false,finalized,5,11/20/2015 13:42:33,pass,0.8074,It is first down and 10. The ball is on your 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005849,false,finalized,5,11/20/2015 16:01:55,kick a field goal,0.7975,It is first down and 10. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005850,false,finalized,5,11/19/2015 10:54:01,kick a field goal,0.6162,It is first down and 10. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831005851,false,finalized,5,11/21/2015 18:30:57,kneel down,0.4161,It is first down and 10. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
